lat_bin,time,total_area,n_stations,mid_lat,mid_lon
lat_36_22496,1991-11-15,165851,28133,36.8754230603193,-122.151699302713
lat_36_22496,1992-02-15,2102,28133,36.8754230603193,-122.151699302713
lat_36_22496,1992-05-15,2492358,28133,36.8754230603193,-122.151699302713
lat_36_22496,1992-08-15,8267260,28133,36.8754230603193,-122.151699302713
lat_36_22496,1992-11-15,2331565,28133,36.8754230603193,-122.151699302713
lat_36_22496,1993-02-15,172094,28133,36.8754230603193,-122.151699302713
lat_36_22496,1993-05-15,2558425,28133,36.8754230603193,-122.151699302713
lat_36_22496,1993-08-15,6537697,28133,36.8754230603193,-122.151699302713
lat_36_22496,1993-11-15,1367586,28133,36.8754230603193,-122.151699302713
lat_36_22496,1994-02-15,38941,28133,36.8754230603193,-122.151699302713
lat_36_22496,1994-05-15,1264010,28133,36.8754230603193,-122.151699302713
lat_36_22496,1994-08-15,6024910,28133,36.8754230603193,-122.151699302713
lat_36_22496,1994-11-15,2294365,28133,36.8754230603193,-122.151699302713
lat_36_22496,1995-02-15,214537,28133,36.8754230603193,-122.151699302713
lat_36_22496,1995-05-15,799367,28133,36.8754230603193,-122.151699302713
lat_36_22496,1995-08-15,4743217,28133,36.8754230603193,-122.151699302713
lat_36_22496,1995-11-15,2354830,28133,36.8754230603193,-122.151699302713
lat_36_22496,1996-02-15,67884,28133,36.8754230603193,-122.151699302713
lat_36_22496,1996-05-15,1647629,28133,36.8754230603193,-122.151699302713
lat_36_22496,1996-08-15,1350606,28133,36.8754230603193,-122.151699302713
lat_36_22496,1996-11-15,2451904,28133,36.8754230603193,-122.151699302713
lat_36_22496,1997-02-15,100316,28133,36.8754230603193,-122.151699302713
lat_36_22496,1997-05-15,2749270,28133,36.8754230603193,-122.151699302713
lat_36_22496,1997-08-15,4475694,28133,36.8754230603193,-122.151699302713
lat_36_22496,1997-11-15,554074,28133,36.8754230603193,-122.151699302713
lat_36_22496,1998-02-15,4389,28133,36.8754230603193,-122.151699302713
lat_36_22496,1998-05-15,159288,28133,36.8754230603193,-122.151699302713
lat_36_22496,1998-08-15,828712,28133,36.8754230603193,-122.151699302713
lat_36_22496,1998-11-15,648468,28133,36.8754230603193,-122.151699302713
lat_36_22496,1999-02-15,135188,28133,36.8754230603193,-122.151699302713
lat_36_22496,1999-05-15,1793276,28133,36.8754230603193,-122.151699302713
lat_36_22496,1999-08-15,5996355,28133,36.8754230603193,-122.151699302713
lat_36_22496,1999-11-15,1771979,28133,36.8754230603193,-122.151699302713
lat_36_22496,2000-02-15,3332,28133,36.8754230603193,-122.151699302713
lat_36_22496,2000-05-15,296950,28133,36.8754230603193,-122.151699302713
lat_36_22496,2000-08-15,5911607,28133,36.8754230603193,-122.151699302713
lat_36_22496,2000-11-15,3354202,28133,36.8754230603193,-122.151699302713
lat_36_22496,2001-02-15,458808,28133,36.8754230603193,-122.151699302713
lat_36_22496,2001-05-15,3376053,28133,36.8754230603193,-122.151699302713
lat_36_22496,2001-08-15,7426174,28133,36.8754230603193,-122.151699302713
lat_36_22496,2001-11-15,2668812,28133,36.8754230603193,-122.151699302713
lat_36_22496,2002-02-15,76834,28133,36.8754230603193,-122.151699302713
lat_36_22496,2002-05-15,2116666,28133,36.8754230603193,-122.151699302713
lat_36_22496,2002-08-15,5723417,28133,36.8754230603193,-122.151699302713
lat_36_22496,2002-11-15,2154175,28133,36.8754230603193,-122.151699302713
lat_36_22496,2003-02-15,1812,28133,36.8754230603193,-122.151699302713
lat_36_22496,2003-05-15,294121,28133,36.8754230603193,-122.151699302713
lat_36_22496,2003-08-15,2734594,28133,36.8754230603193,-122.151699302713
lat_36_22496,2003-11-15,1275730,28133,36.8754230603193,-122.151699302713
lat_36_22496,2004-02-15,273118,28133,36.8754230603193,-122.151699302713
lat_36_22496,2004-05-15,1756905,28133,36.8754230603193,-122.151699302713
lat_36_22496,2004-08-15,5930742,28133,36.8754230603193,-122.151699302713
lat_36_22496,2004-11-15,2498002,28133,36.8754230603193,-122.151699302713
lat_36_22496,2005-02-15,117649,28133,36.8754230603193,-122.151699302713
lat_36_22496,2005-05-15,1636235,28133,36.8754230603193,-122.151699302713
lat_36_22496,2005-08-15,6816870,28133,36.8754230603193,-122.151699302713
lat_36_22496,2005-11-15,4281996,28133,36.8754230603193,-122.151699302713
lat_36_22496,2006-02-15,146884,28133,36.8754230603193,-122.151699302713
lat_36_22496,2006-05-15,1764553,28133,36.8754230603193,-122.151699302713
lat_36_22496,2006-08-15,4939553,28133,36.8754230603193,-122.151699302713
lat_36_22496,2006-11-15,436833,28133,36.8754230603193,-122.151699302713
lat_36_22496,2007-02-15,52370,28133,36.8754230603193,-122.151699302713
lat_36_22496,2007-05-15,874743,28133,36.8754230603193,-122.151699302713
lat_36_22496,2007-08-15,5027432,28133,36.8754230603193,-122.151699302713
lat_36_22496,2007-11-15,2382122,28133,36.8754230603193,-122.151699302713
lat_36_22496,2008-02-15,10066,28133,36.8754230603193,-122.151699302713
lat_36_22496,2008-05-15,1025784,28133,36.8754230603193,-122.151699302713
lat_36_22496,2008-08-15,6776881,28133,36.8754230603193,-122.151699302713
lat_36_22496,2008-11-15,3142994,28133,36.8754230603193,-122.151699302713
lat_36_22496,2009-02-15,600020,28133,36.8754230603193,-122.151699302713
lat_36_22496,2009-05-15,3032601,28133,36.8754230603193,-122.151699302713
lat_36_22496,2009-08-15,8139718,28133,36.8754230603193,-122.151699302713
lat_36_22496,2009-11-15,1149464,28133,36.8754230603193,-122.151699302713
lat_36_22496,2010-02-15,156079,28133,36.8754230603193,-122.151699302713
lat_36_22496,2010-05-15,912918,28133,36.8754230603193,-122.151699302713
lat_36_22496,2010-08-15,4737653,28133,36.8754230603193,-122.151699302713
lat_36_22496,2010-11-15,1889380,28133,36.8754230603193,-122.151699302713
lat_36_22496,2011-02-15,150236,28133,36.8754230603193,-122.151699302713
lat_36_22496,2011-05-15,1007289,28133,36.8754230603193,-122.151699302713
lat_36_22496,2011-08-15,2942353,28133,36.8754230603193,-122.151699302713
lat_36_22496,2011-11-15,554260,28133,36.8754230603193,-122.151699302713
lat_36_22496,2012-02-15,170854,28133,36.8754230603193,-122.151699302713
lat_36_22496,2012-05-15,908358,28133,36.8754230603193,-122.151699302713
lat_36_22496,2012-08-15,4517919,28133,36.8754230603193,-122.151699302713
lat_36_22496,2012-11-15,1440684,28133,36.8754230603193,-122.151699302713
lat_36_22496,2013-02-15,168056,28133,36.8754230603193,-122.151699302713
lat_36_22496,2013-05-15,2848360,28133,36.8754230603193,-122.151699302713
lat_36_22496,2013-08-15,6410787,28133,36.8754230603193,-122.151699302713
lat_36_22496,2013-11-15,1889015,28133,36.8754230603193,-122.151699302713
lat_36_22496,2014-02-15,84941,28133,36.8754230603193,-122.151699302713
lat_36_22496,2014-05-15,1140968,28133,36.8754230603193,-122.151699302713
lat_36_22496,2014-08-15,3296137,28133,36.8754230603193,-122.151699302713
lat_36_22496,2014-11-15,672488,28133,36.8754230603193,-122.151699302713
lat_36_22496,2015-02-15,95577,28133,36.8754230603193,-122.151699302713
lat_36_22496,2015-05-15,1904686,28133,36.8754230603193,-122.151699302713
lat_36_22496,2015-08-15,3734092,28133,36.8754230603193,-122.151699302713
lat_36_22496,2015-11-15,672587,28133,36.8754230603193,-122.151699302713
lat_36_22496,2016-02-15,178232,28133,36.8754230603193,-122.151699302713
lat_36_22496,2016-05-15,1520596,28133,36.8754230603193,-122.151699302713
lat_36_22496,2016-08-15,3213916,28133,36.8754230603193,-122.151699302713
lat_36_22496,2016-11-15,1385756,28133,36.8754230603193,-122.151699302713
lat_36_22496,2017-02-15,135460,28133,36.8754230603193,-122.151699302713
lat_36_22496,2017-05-15,457907,28133,36.8754230603193,-122.151699302713
lat_36_22496,2017-08-15,3517015,28133,36.8754230603193,-122.151699302713
lat_36_22496,2017-11-15,1709206,28133,36.8754230603193,-122.151699302713
lat_36_22496,2018-02-15,208453,28133,36.8754230603193,-122.151699302713
lat_36_22496,2018-05-15,2826827,28133,36.8754230603193,-122.151699302713
lat_36_22496,2018-08-15,5199223,28133,36.8754230603193,-122.151699302713
lat_36_22496,2018-11-15,1199135,28133,36.8754230603193,-122.151699302713
lat_36_22496,2019-02-15,55107,28133,36.8754230603193,-122.151699302713
lat_36_22496,2019-05-15,587494,28133,36.8754230603193,-122.151699302713
lat_36_22496,2019-08-15,1997654,28133,36.8754230603193,-122.151699302713
lat_36_22496,2019-11-15,1273427,28133,36.8754230603193,-122.151699302713
lat_36_22496,2020-02-15,180332,28133,36.8754230603193,-122.151699302713
lat_36_22496,2020-05-15,1228382,28133,36.8754230603193,-122.151699302713
lat_36_22496,2020-08-15,3003812,28133,36.8754230603193,-122.151699302713
lat_36_22496,2020-11-15,868587,28133,36.8754230603193,-122.151699302713
lat_36_22496,2021-02-15,114316,28133,36.8754230603193,-122.151699302713
lat_36_22496,2021-05-15,1717221,28133,36.8754230603193,-122.151699302713
lat_36_22496,2021-08-15,3135971,28133,36.8754230603193,-122.151699302713
lat_36_22496,2021-11-15,895978,28133,36.8754230603193,-122.151699302713
lat_36_22496,2022-02-15,168554,28133,36.8754230603193,-122.151699302713
lat_36_22496,2022-05-15,1925545,28133,36.8754230603193,-122.151699302713
lat_36_22496,2022-08-15,4327185,28133,36.8754230603193,-122.151699302713
lat_36_22496,2022-11-15,1239384,28133,36.8754230603193,-122.151699302713
lat_36_22496,2023-02-15,1605,28133,36.8754230603193,-122.151699302713
lat_36_22496,2023-05-15,69246,28133,36.8754230603193,-122.151699302713
lat_36_22496,2023-08-15,790951,28133,36.8754230603193,-122.151699302713
lat_36_22496,2023-11-15,183479,28133,36.8754230603193,-122.151699302713
lat_36_22496,2024-02-15,3816,28133,36.8754230603193,-122.151699302713
lat_36_22496,2024-05-15,333013,28133,36.8754230603193,-122.151699302713
lat_36_22496,2024-08-15,1337719,28133,36.8754230603193,-122.151699302713
lat_36_22496,2024-11-15,618059,28133,36.8754230603193,-122.151699302713
lat_36_22047,1984-02-15,,285,36.222750708104,-121.780871299085
lat_36_22047,1984-05-15,55867,285,36.222750708104,-121.780871299085
lat_36_22047,1984-08-15,90243,285,36.222750708104,-121.780871299085
lat_36_22047,1984-11-15,13577,285,36.222750708104,-121.780871299085
lat_36_22047,1985-02-15,15771,285,36.222750708104,-121.780871299085
lat_36_22047,1985-05-15,110684,285,36.222750708104,-121.780871299085
lat_36_22047,1985-08-15,125103,285,36.222750708104,-121.780871299085
lat_36_22047,1985-11-15,50889,285,36.222750708104,-121.780871299085
lat_36_22047,1986-02-15,14,285,36.222750708104,-121.780871299085
lat_36_22047,1986-05-15,3183,285,36.222750708104,-121.780871299085
lat_36_22047,1986-08-15,107312,285,36.222750708104,-121.780871299085
lat_36_22047,1986-11-15,33562,285,36.222750708104,-121.780871299085
lat_36_22047,1987-02-15,7708,285,36.222750708104,-121.780871299085
lat_36_22047,1987-05-15,60378,285,36.222750708104,-121.780871299085
lat_36_22047,1987-08-15,166157,285,36.222750708104,-121.780871299085
lat_36_22047,1987-11-15,,285,36.222750708104,-121.780871299085
lat_36_22047,1988-02-15,284,285,36.222750708104,-121.780871299085
lat_36_22047,1988-05-15,12774,285,36.222750708104,-121.780871299085
lat_36_22047,1988-08-15,56016,285,36.222750708104,-121.780871299085
lat_36_22047,1988-11-15,26143,285,36.222750708104,-121.780871299085
lat_36_22047,1989-02-15,27075,285,36.222750708104,-121.780871299085
lat_36_22047,1989-05-15,73658,285,36.222750708104,-121.780871299085
lat_36_22047,1989-08-15,75961,285,36.222750708104,-121.780871299085
lat_36_22047,1989-11-15,3708,285,36.222750708104,-121.780871299085
lat_36_22047,1990-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,1990-05-15,48974,285,36.222750708104,-121.780871299085
lat_36_22047,1990-08-15,129560,285,36.222750708104,-121.780871299085
lat_36_22047,1990-11-15,95139,285,36.222750708104,-121.780871299085
lat_36_22047,1991-02-15,,285,36.222750708104,-121.780871299085
lat_36_22047,1991-05-15,12965,285,36.222750708104,-121.780871299085
lat_36_22047,1991-08-15,76982,285,36.222750708104,-121.780871299085
lat_36_22047,1991-11-15,16047,285,36.222750708104,-121.780871299085
lat_36_22047,1992-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,1992-05-15,21763,285,36.222750708104,-121.780871299085
lat_36_22047,1992-08-15,75696,285,36.222750708104,-121.780871299085
lat_36_22047,1992-11-15,41010,285,36.222750708104,-121.780871299085
lat_36_22047,1993-02-15,1376,285,36.222750708104,-121.780871299085
lat_36_22047,1993-05-15,33734,285,36.222750708104,-121.780871299085
lat_36_22047,1993-08-15,81702,285,36.222750708104,-121.780871299085
lat_36_22047,1993-11-15,13731,285,36.222750708104,-121.780871299085
lat_36_22047,1994-02-15,250,285,36.222750708104,-121.780871299085
lat_36_22047,1994-05-15,14457,285,36.222750708104,-121.780871299085
lat_36_22047,1994-08-15,82392,285,36.222750708104,-121.780871299085
lat_36_22047,1994-11-15,58793,285,36.222750708104,-121.780871299085
lat_36_22047,1995-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,1995-05-15,5318,285,36.222750708104,-121.780871299085
lat_36_22047,1995-08-15,57932,285,36.222750708104,-121.780871299085
lat_36_22047,1995-11-15,53325,285,36.222750708104,-121.780871299085
lat_36_22047,1996-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,1996-05-15,16013,285,36.222750708104,-121.780871299085
lat_36_22047,1996-08-15,80811,285,36.222750708104,-121.780871299085
lat_36_22047,1996-11-15,39826,285,36.222750708104,-121.780871299085
lat_36_22047,1997-02-15,6502,285,36.222750708104,-121.780871299085
lat_36_22047,1997-05-15,73512,285,36.222750708104,-121.780871299085
lat_36_22047,1997-08-15,102160,285,36.222750708104,-121.780871299085
lat_36_22047,1997-11-15,18031,285,36.222750708104,-121.780871299085
lat_36_22047,1998-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,1998-05-15,6421,285,36.222750708104,-121.780871299085
lat_36_22047,1998-08-15,33483,285,36.222750708104,-121.780871299085
lat_36_22047,1998-11-15,11477,285,36.222750708104,-121.780871299085
lat_36_22047,1999-02-15,14573,285,36.222750708104,-121.780871299085
lat_36_22047,1999-05-15,73137,285,36.222750708104,-121.780871299085
lat_36_22047,1999-08-15,105362,285,36.222750708104,-121.780871299085
lat_36_22047,1999-11-15,11088,285,36.222750708104,-121.780871299085
lat_36_22047,2000-02-15,133,285,36.222750708104,-121.780871299085
lat_36_22047,2000-05-15,1432,285,36.222750708104,-121.780871299085
lat_36_22047,2000-08-15,37622,285,36.222750708104,-121.780871299085
lat_36_22047,2000-11-15,32330,285,36.222750708104,-121.780871299085
lat_36_22047,2001-02-15,7150,285,36.222750708104,-121.780871299085
lat_36_22047,2001-05-15,61448,285,36.222750708104,-121.780871299085
lat_36_22047,2001-08-15,134746,285,36.222750708104,-121.780871299085
lat_36_22047,2001-11-15,54584,285,36.222750708104,-121.780871299085
lat_36_22047,2002-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,2002-05-15,5819,285,36.222750708104,-121.780871299085
lat_36_22047,2002-08-15,55383,285,36.222750708104,-121.780871299085
lat_36_22047,2002-11-15,35688,285,36.222750708104,-121.780871299085
lat_36_22047,2003-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,2003-05-15,5633,285,36.222750708104,-121.780871299085
lat_36_22047,2003-08-15,76761,285,36.222750708104,-121.780871299085
lat_36_22047,2003-11-15,61598,285,36.222750708104,-121.780871299085
lat_36_22047,2004-02-15,5062,285,36.222750708104,-121.780871299085
lat_36_22047,2004-05-15,41832,285,36.222750708104,-121.780871299085
lat_36_22047,2004-08-15,114134,285,36.222750708104,-121.780871299085
lat_36_22047,2004-11-15,49872,285,36.222750708104,-121.780871299085
lat_36_22047,2005-02-15,240,285,36.222750708104,-121.780871299085
lat_36_22047,2005-05-15,11722,285,36.222750708104,-121.780871299085
lat_36_22047,2005-08-15,105149,285,36.222750708104,-121.780871299085
lat_36_22047,2005-11-15,75846,285,36.222750708104,-121.780871299085
lat_36_22047,2006-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,2006-05-15,10956,285,36.222750708104,-121.780871299085
lat_36_22047,2006-08-15,72779,285,36.222750708104,-121.780871299085
lat_36_22047,2006-11-15,19272,285,36.222750708104,-121.780871299085
lat_36_22047,2007-02-15,60,285,36.222750708104,-121.780871299085
lat_36_22047,2007-05-15,12163,285,36.222750708104,-121.780871299085
lat_36_22047,2007-08-15,85837,285,36.222750708104,-121.780871299085
lat_36_22047,2007-11-15,55929,285,36.222750708104,-121.780871299085
lat_36_22047,2008-02-15,31,285,36.222750708104,-121.780871299085
lat_36_22047,2008-05-15,11254,285,36.222750708104,-121.780871299085
lat_36_22047,2008-08-15,114392,285,36.222750708104,-121.780871299085
lat_36_22047,2008-11-15,66101,285,36.222750708104,-121.780871299085
lat_36_22047,2009-02-15,7128,285,36.222750708104,-121.780871299085
lat_36_22047,2009-05-15,14396,285,36.222750708104,-121.780871299085
lat_36_22047,2009-08-15,115088,285,36.222750708104,-121.780871299085
lat_36_22047,2009-11-15,30985,285,36.222750708104,-121.780871299085
lat_36_22047,2010-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,2010-05-15,64,285,36.222750708104,-121.780871299085
lat_36_22047,2010-08-15,29061,285,36.222750708104,-121.780871299085
lat_36_22047,2010-11-15,37049,285,36.222750708104,-121.780871299085
lat_36_22047,2011-02-15,7622,285,36.222750708104,-121.780871299085
lat_36_22047,2011-05-15,19068,285,36.222750708104,-121.780871299085
lat_36_22047,2011-08-15,71815,285,36.222750708104,-121.780871299085
lat_36_22047,2011-11-15,35637,285,36.222750708104,-121.780871299085
lat_36_22047,2012-02-15,642,285,36.222750708104,-121.780871299085
lat_36_22047,2012-05-15,17535,285,36.222750708104,-121.780871299085
lat_36_22047,2012-08-15,121350,285,36.222750708104,-121.780871299085
lat_36_22047,2012-11-15,31725,285,36.222750708104,-121.780871299085
lat_36_22047,2013-02-15,573,285,36.222750708104,-121.780871299085
lat_36_22047,2013-05-15,75208,285,36.222750708104,-121.780871299085
lat_36_22047,2013-08-15,131848,285,36.222750708104,-121.780871299085
lat_36_22047,2013-11-15,53452,285,36.222750708104,-121.780871299085
lat_36_22047,2014-02-15,111,285,36.222750708104,-121.780871299085
lat_36_22047,2014-05-15,3373,285,36.222750708104,-121.780871299085
lat_36_22047,2014-08-15,27185,285,36.222750708104,-121.780871299085
lat_36_22047,2014-11-15,13041,285,36.222750708104,-121.780871299085
lat_36_22047,2015-02-15,532,285,36.222750708104,-121.780871299085
lat_36_22047,2015-05-15,24547,285,36.222750708104,-121.780871299085
lat_36_22047,2015-08-15,99593,285,36.222750708104,-121.780871299085
lat_36_22047,2015-11-15,25181,285,36.222750708104,-121.780871299085
lat_36_22047,2016-02-15,1675,285,36.222750708104,-121.780871299085
lat_36_22047,2016-05-15,46827,285,36.222750708104,-121.780871299085
lat_36_22047,2016-08-15,110399,285,36.222750708104,-121.780871299085
lat_36_22047,2016-11-15,32540,285,36.222750708104,-121.780871299085
lat_36_22047,2017-02-15,76,285,36.222750708104,-121.780871299085
lat_36_22047,2017-05-15,3048,285,36.222750708104,-121.780871299085
lat_36_22047,2017-08-15,24828,285,36.222750708104,-121.780871299085
lat_36_22047,2017-11-15,28286,285,36.222750708104,-121.780871299085
lat_36_22047,2018-02-15,7939,285,36.222750708104,-121.780871299085
lat_36_22047,2018-05-15,43779,285,36.222750708104,-121.780871299085
lat_36_22047,2018-08-15,96124,285,36.222750708104,-121.780871299085
lat_36_22047,2018-11-15,27538,285,36.222750708104,-121.780871299085
lat_36_22047,2019-02-15,27,285,36.222750708104,-121.780871299085
lat_36_22047,2019-05-15,2358,285,36.222750708104,-121.780871299085
lat_36_22047,2019-08-15,52947,285,36.222750708104,-121.780871299085
lat_36_22047,2019-11-15,35313,285,36.222750708104,-121.780871299085
lat_36_22047,2020-02-15,1144,285,36.222750708104,-121.780871299085
lat_36_22047,2020-05-15,24792,285,36.222750708104,-121.780871299085
lat_36_22047,2020-08-15,80366,285,36.222750708104,-121.780871299085
lat_36_22047,2020-11-15,26340,285,36.222750708104,-121.780871299085
lat_36_22047,2021-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,2021-05-15,5743,285,36.222750708104,-121.780871299085
lat_36_22047,2021-08-15,40341,285,36.222750708104,-121.780871299085
lat_36_22047,2021-11-15,24885,285,36.222750708104,-121.780871299085
lat_36_22047,2022-02-15,1389,285,36.222750708104,-121.780871299085
lat_36_22047,2022-05-15,24039,285,36.222750708104,-121.780871299085
lat_36_22047,2022-08-15,86943,285,36.222750708104,-121.780871299085
lat_36_22047,2022-11-15,40582,285,36.222750708104,-121.780871299085
lat_36_22047,2023-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,2023-05-15,2719,285,36.222750708104,-121.780871299085
lat_36_22047,2023-08-15,22087,285,36.222750708104,-121.780871299085
lat_36_22047,2023-11-15,11271,285,36.222750708104,-121.780871299085
lat_36_22047,2024-02-15,0,285,36.222750708104,-121.780871299085
lat_36_22047,2024-05-15,3253,285,36.222750708104,-121.780871299085
lat_36_22047,2024-08-15,30758,285,36.222750708104,-121.780871299085
lat_36_22047,2024-11-15,21018,285,36.222750708104,-121.780871299085
lat_36_21597,1984-02-15,,94,36.2182016390118,-121.772114052597
lat_36_21597,1984-05-15,7503,94,36.2182016390118,-121.772114052597
lat_36_21597,1984-08-15,21954,94,36.2182016390118,-121.772114052597
lat_36_21597,1984-11-15,8064,94,36.2182016390118,-121.772114052597
lat_36_21597,1985-02-15,999,94,36.2182016390118,-121.772114052597
lat_36_21597,1985-05-15,38512,94,36.2182016390118,-121.772114052597
lat_36_21597,1985-08-15,52309,94,36.2182016390118,-121.772114052597
lat_36_21597,1985-11-15,22279,94,36.2182016390118,-121.772114052597
lat_36_21597,1986-02-15,0,94,36.2182016390118,-121.772114052597
lat_36_21597,1986-05-15,0,94,36.2182016390118,-121.772114052597
lat_36_21597,1986-08-15,4781,94,36.2182016390118,-121.772114052597
lat_36_21597,1986-11-15,3930,94,36.2182016390118,-121.772114052597
lat_36_21597,1987-02-15,1610,94,36.2182016390118,-121.772114052597
lat_36_21597,1987-05-15,3315,94,36.2182016390118,-121.772114052597
lat_36_21597,1987-08-15,19104,94,36.2182016390118,-121.772114052597
lat_36_21597,1987-11-15,,94,36.2182016390118,-121.772114052597
lat_36_21597,1988-02-15,0,94,36.2182016390118,-121.772114052597
lat_36_21597,1988-05-15,6089,94,36.2182016390118,-121.772114052597
lat_36_21597,1988-08-15,29991,94,36.2182016390118,-121.772114052597
lat_36_21597,1988-11-15,13173,94,36.2182016390118,-121.772114052597
lat_36_21597,1989-02-15,2981,94,36.2182016390118,-121.772114052597
lat_36_21597,1989-05-15,14535,94,36.2182016390118,-121.772114052597
lat_36_21597,1989-08-15,28348,94,36.2182016390118,-121.772114052597
lat_36_21597,1989-11-15,2079,94,36.2182016390118,-121.772114052597
lat_36_21597,1990-02-15,0,94,36.2182016390118,-121.772114052597
lat_36_21597,1990-05-15,3219,94,36.2182016390118,-121.772114052597
lat_36_21597,1990-08-15,19502,94,36.2182016390118,-121.772114052597
lat_36_21597,1990-11-15,12187,94,36.2182016390118,-121.772114052597
lat_36_21597,1991-02-15,,94,36.2182016390118,-121.772114052597
lat_36_21597,1991-05-15,5110,94,36.2182016390118,-121.772114052597
lat_36_21597,1991-08-15,32561,94,36.2182016390118,-121.772114052597
lat_36_21597,1991-11-15,12099,94,36.2182016390118,-121.772114052597
lat_36_21597,1992-02-15,0,94,36.2182016390118,-121.772114052597
lat_36_21597,1992-05-15,13499,94,36.2182016390118,-121.772114052597
lat_36_21597,1992-08-15,36673,94,36.2182016390118,-121.772114052597
lat_36_21597,1992-11-15,23236,94,36.2182016390118,-121.772114052597
lat_36_21597,1993-02-15,93,94,36.2182016390118,-121.772114052597
lat_36_21597,1993-05-15,2932,94,36.2182016390118,-121.772114052597
lat_36_21597,1993-08-15,12474,94,36.2182016390118,-121.772114052597
lat_36_21597,1993-11-15,8605,94,36.2182016390118,-121.772114052597
lat_36_21597,1994-02-15,21,94,36.2182016390118,-121.772114052597
lat_36_21597,1994-05-15,3947,94,36.2182016390118,-121.772114052597
lat_36_21597,1994-08-15,19810,94,36.2182016390118,-121.772114052597
lat_36_21597,1994-11-15,15691,94,36.2182016390118,-121.772114052597
lat_36_21597,1995-02-15,0,94,36.2182016390118,-121.772114052597
lat_36_21597,1995-05-15,1115,94,36.2182016390118,-121.772114052597
lat_36_21597,1995-08-15,20206,94,36.2182016390118,-121.772114052597
lat_36_21597,1995-11-15,18854,94,36.2182016390118,-121.772114052597
lat_36_21597,1996-02-15,0,94,36.2182016390118,-121.772114052597
lat_36_21597,1996-05-15,1430,94,36.2182016390118,-121.772114052597
lat_36_21597,1996-08-15,12555,94,36.2182016390118,-121.772114052597
lat_36_21597,1996-11-15,4916,94,36.2182016390118,-121.772114052597
lat_36_21597,1997-02-15,655,94,36.2182016390118,-121.772114052597
lat_36_21597,1997-05-15,8961,94,36.2182016390118,-121.772114052597
lat_36_21597,1997-08-15,19156,94,36.2182016390118,-121.772114052597
lat_36_21597,1997-11-15,3851,94,36.2182016390118,-121.772114052597
lat_36_21597,1998-02-15,0,94,36.2182016390118,-121.772114052597
